Respondent_ID,open_ended_1,open_ended_2,open_ended_3,open_ended_4,open_ended_5,E_Scale_score,A_Scale_score,O_Scale_score,C_Scale_score,N_Scale_score,Dataset
10459749454,I would react differently depending on which one of us requested the vacation time first. If my colleague request first then I would allow him or her to go. If I ask first then I would allow my colleague to go.,I would not procrastinate. Knowing that my boss at times will give me extra work I would make the effort to try and complete project as soon as possible. doing this will ensure that I will meet the deadline regardless of what might happen,I would make a serious effort to convince my colleague to join me. If I fail at convincing my colleague then I would go alone.,"I would feel very sad, angry and frustrated about the negative feedback. Because I disagree with the feedback I would feel unappreciated and a sense that there is an effort to fight against me. I would definitely try to reason with the manager and to try and come to an understanding.",I would be indifference about this project. I don't see it as an exciting nor boring project. I would volunteer for this project if traveling was involved because that would be exciting.,2.0833333333,4.0833333333,3.0833333333,4.5833333333,1.9166666667,Train
10441716543,"If I don't have plane tickets or a firm reason why I need that week off, I would change my vacation dates to accommodate for the busyness at work. I would do this so as not to create any type of conflict with my colleague. I would also do this to continue to be in good standing with my boss.","I would try to get this project done ahead of times by giving myself daily goals. I would do this just incase I am given a late assignment. This would be something I would be willing to work over time on, but would prefer not to.","I would try to muster up the courage/confidence to go by myself. If I did end up going, I would only stay for a little bit as I don't feel that I am great at small talk. I would make sure that that those I am in the networking meeting with know which organization I am with so we are represented.",I would feel upset over this situation. I would make sure to talk to HR about this as well as ask for another sit down with my boss. I would want to hear an explanation and make sure to get my own side of things out in the open.,"I would find the experience enjoyable. I love to learn about other cultures, in fact it is one of my goals in life. I would gladly volunteer to be on this project as I think it would challenge me and my knowledge would grow.",4.0,4.0833333333,2.4166666667,4.75,1.9166666667,Train
10459724674,I would weigh my options. If my plans are set and the specfic week is needed I would push for me to get the week off. If my time is flexible I would adjust. No reason to make things more difficult.,I would meet with my boss and ask for specific details after I have reviewed the scope of the project. I would attempt to indentify areas that are vague or areas that s/he might attempt to add more tasks to. I would also work to have the project done by end of the first week to allow for additional work that may be given to me on this project.,I would try to get my colleague to attend. If they did not attend I would still go. It would be a good experience for me to go and be outside of my comfort zone. The networking opportunities would be good for me.,I would feel upset and frustrated. I would seek to get more input and clarification. I would also prior to the meeting be sure to organize my thoughts related to the information I received previously.,"I would find it enjoyable but more so if it turned into a trip. Understanding other cultures intrigues me. To learn their way of doing business, interacting, etc would not only be interesting but also good for future business interactions.",3.0,4.5833333333,4.0,4.25,1.5833333333,Train
10462882702,"I would probably just work the schedule as normal.  I would definitely use this though for my next pay raise and make sure my boss knows that I gave up my vacation time to accommodate a co-worker.  I would not be angry towards my co-worker, even though inside I would feel anger towards him/her.","I would start working on the project immediately.  I would start doing a little bit on the project each day so that in the event my boss did give me last minute work to do on top of the project, I would be able to get everything done on time.  Being organized and having time management is very important to me.","I don't think I would go either.  I am very uncomfortable in situations where I don't know anyone.  It's just a networking meeting, not something critical, so I think I could miss it without any serious repercussions.",I would be angry and upset.  I would possibly try going over my manager's head to see if I could have this feedback reviewed.  It could possibly affect my salary and position with the company so it is in my best interest to fight the negative feedback as much as I can.,"I would find this experience very enjoyable!  I am always interested in learning about new cultures, especially Nordic countries.  I would hope that I could maybe get to travel there at some point, but if not, just learning about it would be great!",3.3333333333,3.9166666667,3.25,4.8333333333,2.5833333333,Train
10462926214,"I would find out who put in the request first. I would also let my supervisor know that I already have travel arrangements in place, & don't feel that I should have to cancel them. I would probably try talking to my colleague as well.",I would put as much attention as possible to this project due to the fact that something could come up at the last minute that would hinder me from completing it on time. I would make sure that progress was being made on a daily basis to ensure that this project is finished by the due date. I would make sure to prioritize my time so as not to interfere with the rest of my workload.,"I would try to convince my colleague to go by telling them that this is one of our biggest clients, and think it would be worth our while to attend. I would feel very uncomfortable attending alone, but feel I will still go even if my colleague doesn't. I would think it would be good for the company, so I would be very hesitant to not attend.","I would ask my manager if we could sit down to talk about the feedback he gave me. I would tell him that I don't agree, and am just trying to find out why he came up with the feedback that he did in the first place. I would be very upset knowing that my annual bonus is on the line due to this.","I would find this experience to be very time consuming. I would have to spend too much time learning about the country, & it's culture. I would also probably have to learn the language as well.",4.6666666667,4.5833333333,3.5,5.0,1.0833333333,Train
10446110300,"I would change my vacation days, because I feel like I would be ""owed one"" in the future. It would also make me look better to the employer that I yielded to another coworker's needs.","I would do what I can to finish it up. I wouldn't rush through it, but I would try to finish it before the two weeks. That way, if the boss drops any last minute tasks, I have nothing to distract me from them.",I would go without them. I wouldn't need them. The meeting is all about networking with the client and potential clients anyway.,"I would ask the manager to have a meeting, and I would explain, in detail, just why I disagreed with the feedback. I would be staunch, but not overbearing, and I would try to make a concession of some sort.","I would find it a lot of fun. I love learning about cultures anyway, and traveling would be a bonus. It's absolutely up my alley and I would not consider this a burden, but an opportunity.",3.5833333333,3.75,3.9166666667,3.1666666667,2.75,Train
10446119867,"I would not be willing to switch if I got my request in on time and was first.  If I requested second I might be willing to switch.  I would probably try to negotiate with my colleague and see whose plans might already have a fiscal commitment or any other specific details of the vacation.    If I were forced to under threat of say losing my job,  I would stay.  But if not, I would probably leave anyway especially if this was a pre planned trip that I had already committed a substantial amount of money into.","I would approach this job aggressively.  You can't be over prepared when it comes to projects.  Being behind is not good for the job.  Start on it early, and finish it as early as possible.  That way you have plenty of time for any changes or problems that may occur with the project.","I probably would not go.  I tend not to be comfortable in groups of new people I have never met.  It would be fairly uncomfortable in this type of situation, especially considering it was a professional setting and not a social relaxing setting.  If I mess up a professional setting it could have detrimental effects on my job, but in a social relaxing one, it doesn't effect my livelihood that much.","I would be upset.  I don't like knowing that I didn't do a good job.  Morally there is an issue for being paid a substantial salary and just doing a poor job at something that can be mission critical, secondly, anyone with any sort of pride in their type of work should be upset at negative feedback especially considering it might affect your own wallet.","I would love to go to Norway.  I love experiencing new cultures, foods, and people.  I've been to Sweden once almost 15 years ago and love Scandinavian culture.  I want to go back. Despite the fact it would be a business trip I would still find a way to carve out some time and visit sites, and do local activities.",3.25,3.5,3.9166666667,4.4166666667,1.5,Train
10459670201,"I would just change my plans. I am not picky. If it was a specific event, I would try to negotiate or even do something for them to make up for it.","I would get it done as efficiently as possible. Even if I have a light work load, if work hard, get it done early, and then even if I am surprised, it won’t affect my project.","I would go because it is part of my job. I’d try to convince them to go, but if not, it’s just an opportunity for me to make a connection and help the company and my own career.","I would ask to speak about it. I would ask why it is stated as such and ask how i could do better. Finally, if I still didn’t agree, I might state my case otherwise, but I’d accept the outcome and try a different approach next time regardless.","I would find it enjoyable. I like learning about other cultures, so I’d be all for it. It sounds a lot more fun than doing real work.",3.5,3.5833333333,3.9166666667,4.4166666667,1.8333333333,Train
10446122570,"I would talk with my colleague and find out why they are unwilling or unable to change their plans. If my plans are flexible, I would simply let them have the week and change my schedule. If my plans were not flexible, I would talk with the colleague and supervisor together to see if we could work something out so both of us got at least part of the week we wanted off.","I would simply go ahead and complete the project while my workload was light. There's no reason to wait for the last minute and be overloaded with work. The project is due in two weeks, but no one complains about getting something turned in early.","I would probably try to convince my colleague to go to the meeting with me. If he could not be convinced, I would go on to the meeting without him. Large client or small client, they are all just people and shouldn't make me feel intimidated.",I would request a meeting with this manager and his superior. I would try to find any coworkers who may have information or insight into the matter. I would bring these coworkers and any witnesses with me to the meeting where I would plead my case to the manager as well as his superior in order to avoid consequences for something I did not do.,"I would find the experience enjoyable. I like to research and learn about places and cultures that I am not familiar with. I do not, however, enjoy traveling! Since this would not be a requirement, I would like to volunteer!",3.6666666667,4.4166666667,4.25,4.9166666667,3.0,Train
10462855526,I would want to know the reason for my colleague's unwillingness to change plans. Non-refundable tickets? Family coming to town? Some things take precedence over others.,"I would begin the project as soon as possible. What if my boss, again, gives me something last minute to do? The project has a deadline and presumably enough allotted time to finish it.",I would beg my colleague to attend. I am extremely anxious in social situations. Going to this type of meeting alone would be a nightmare.,"I would not be happy about it. I would request a meeting with my manager to discuss my concerns. Hopefully my manager would gladly provided concrete examples of the reasons for negative feedback. If not, I would let it go.",I would find this experience enjoyable. Learning about a new culture is always intriguing. Meeting the client from Norway would be interesting. I would definitely want to know the client's feelings about America.,2.0833333333,4.3333333333,3.25,5.0,3.6666666667,Train
10462847805,I would first ask my colleague why they need the same week off as me. I would then ask my supervisor which one of us has been there longer and deserves the chosen week more. I would try and see if there's any reason why I couldn't change my plans and pick a different week. My last choice would to offer my colleague cash or a favor to change their week.,"I would first tell my boss that I wanted to work on the project, and to ask them ahead of time if there was any other work they had that would hinder me doing the project. I would let them know that I wanted to do a good job on the project and that it was due in two weeks.","I would ask my colleague why they couldn't go first. Then, I would ask them if they could tell me any information about the clients that would help me in meeting them. Like little things in what they liked, what to say and not to say, what are they most interested in. Just things that would help me out when going alone to meet with the clients.","I would first apologize to my manager to make peace. Then I would ask my manager if they had any advice as to how I could improve the situation (job duties, attitude, performance that sort of thing). I would then try my best to perform in the outline that my manager suggests.","I would first have to know what things I would be learning in order to tell if it would be enjoyable or boring. But, I'd look at it as an opportunity to help the company, and myself by getting involved in it.",2.5833333333,3.9166666667,2.25,4.0,3.4166666667,Train
10460094699,I would be ok with it if I didn't have plans. If I had made plans I would speak to my supervisor. I would explain that I had the time scheduled first.,I would work on the project right away. It would be better to have it done early. I hate having things hang over me.,"I would make up an excuse to get out of it. I'm not comfortable if I don't know anyone. Not a good decision I know, but it's what I would do.",I wouy be very upset. The fact that it may affect my bonus is especially upsetting. I would go to hr or my bosses boss.,"I would find it boring. Traveling would be cool, but not this. I would still be willing to do it though.",2.3333333333,4.5833333333,4.6666666667,4.8333333333,2.8333333333,Train
10459689005,I would take a different week. I do not mind as long as I get time off. I think our time is better used on work instead of further discussing this.,I would try to finish up early in anticipation of last minute assignment. It is best to increase my workload leading up toe the due date. I will give myself a couple of days before the due date to have the project presentable.,I would go to the networking meeting. I need to get conversant with others so my colleague no not the only person I know at events. I lean towards going because I am sociable.,I would try to address the feedback with my boss and HR. I need to know why my performance is not accurately represented during this evaluation process. I would not accept some negative feedback that are not warranted.,I would volunteer. I would find this experience enjoyable. I like travelling especially to elevate my cultural knowledge.,3.4166666667,3.4166666667,3.25,3.4166666667,2.6666666667,Train
10459870218,"I would schedule my vacation a different week. My colleague seems to be unwilling to compromise, so there would be no point in arguing with them. I can be flexible.","I would try to finish the project as soon as possible while my workload is light. Knowing that my boss would potentially give me last minute tasks, I would prioritize and finish up the project as early as possible.","I would try to convince my colleague into going. I would tell them the reasons why it would be beneficial to go. If I could not convince them, then I would just go myself.",I would feel disappointed and upset at the negative feedback. I would feel it wasn't justified. I would want to rectify the situation any way I could. I would complain to someone in authority before any real consequences would happen.,"I would find this experience enjoyable. I would find it beneficial to learn about another country, even if I didn't travel there. I am always interested in learning about different cultures.",2.9166666667,4.5,4.0,4.3333333333,2.3333333333,Train
10459715078,"I would determine how important my vacation was to me. If it was just relaxing at home, I would be a lot more willing to change my vacation week. If it was planned out far in advance with money already put down I would be much less likely to change my plans. It would also depend on their plans, and how difficult they would be to change the date on. I would ask the supervisor who requested off first, because whoever asked first should get it.","I would be very stressed. I would probably put most of my effort in to complete long the new tasks. I would probably end up working early or late on the new tasks, depending how urgent they were. I would probably rush through the new tasks too.","I would probably go. Although it would depend on my husband too, especially if was home with out son. It would be unfair of me to decide 100% on my own.","I would talk to my boss about it first. If hat didn’t work, I would gather any proof I had that their feedback was wrong, and then go to HR. If that didn’t work, I would try to go to my boss’ boss.","I would find it enjoyable. I think learning about a new culture would be a lot of fun, especially if no travel was required. Although I would be open to travel too, especially if I’d already learned about the culture and country.",2.0,3.9166666667,2.8333333333,4.0833333333,2.1666666667,Train
10459748762,I would first see if I could make different arrangements. If I had the same time requested off and my plans were already booked and there's weren't then I would press the issue further. If my plans weren't then I could move to the week after or something similar.,I would get the majority of the product done first. Since the project is not due for two more weeks I could get it out of the way. Then I could start working on the smaller tasks before focusing my attention back on the details of the project.,"I would still go the meeting. As awkward as it might be, if it is one of the largest clients then someone needs to represent us. I would try to convince my colleague and go regardless of their decision.",I would genuinely explain how I felt about the situation. Seeing if somewhere along the way something got confused. If it is something carrying that much weight and I dont see a problem with what ive done then I need to make that known.,I would find it enjoyable. I love learning about different cultures and taking on new tasks. This is just combining the two and even those travel is not necessary. Who knows it still could happen.,4.4166666667,4.6666666667,4.9166666667,4.5833333333,1.5,Train
10440152060,"I would refuse to change my vacation plans, and invent all manner of excuses for why I could not do so. If that didn't work I would evaluate my situation and one of two things would happen:    1: I would quit right there, with likely a lot of profanity and telling them exactly what I thought of them.    2: Were my situation desperate I would change my vacation plans, but then my colleague would be marked. I would get even with that son of a bitch, one-way-or-another. The more I could make them suffer, the better, so long as it can't be proven that I was responsible.    I do not consider my coworkers to be ""colleagues"". I consider them to be people that I must tolerate to a degree in order to keep my job and income source. I will smile at them, and put up with their stupidity to an extent, but some things are intolerable to me. Affecting MY vacation, MY time away from these fools, is one of them!","I would pad out the project's schedule by creating ""difficulties"" wherever I could. You know, things can go wrong. An unexpected restart can lose all your work... a computer crash... other important tasks fake injury if desperate... It's important to busy ones self. Never, ever, let the boss know that your workload is light.","In all likelihood I would not go if I could get out of it. I know all the blah blah blah about how networking is important for advancing one's career, and it supposedly is not what you know but who you know, but I do not care. I am at a job to make money. Rarely do I enjoy work, and when I am in a situation that I hate, such as being forced to work to acquire money so that I may maintain a standard of living, I cope in part by treating everyone with cold disdain, to the degree I can get away with without being fired.","It depends on the type of criticism really. If they are someone who I actually respected, I would accept their criticism. One earns my respect by showing me that they know their stuff, that they are truly a professional with admirable traits. I run into very few that fit this category.    Were it someone that I did not respect, then it would depend on my situation. If I desperately needed the income, then I would appear to be submissive and accepting of the feedback with promises to do better. However my situation would have to be really desperate. Even then that manager would be marked, and would see me treating them as coldly as I could without getting fired. Eventually depending on my situation, I would quit. When they day came, that manager would get some negative feedback from me, quite a lot of it. I would verbally destroy them for every failure and moment of incompetence that I witnessed, and if I got any of it on video I would set out to burn their career. My tolerance for fools has lessened as I've gotten older, and there are too many damn fools out there.","I would not volunteer. Period. I care nothing about Norway, and I do not work at a job to expand my mind. I do that on my own time, learning things that I wish to learn. It may be that I take an interest in the Norwegian culture, but it would be on my own time and by my own motivation. Trying to force me to learn something will anger me. at my last job I literally faked a hearing disability to avoid learning how to use the till so that I would not have to take customer orders. I saw no future for myself at that job, so I refused to put in effort that I did not need to.",2.9166666667,1.9166666667,4.5,3.3333333333,3.0833333333,Train
10462862905,"I would probably move my vacation to another time because I'm in no mood to deal with any kind of workplace drama. I try to make my vacations flexible and not schedule things around the time when others are doing so. I might also ask If I could be payed double for having to sacrifice my vacation time that week. Aside from that, I probably would be rushing to schedule next year's vacation at an earlier time.","I would try to complete the assignments as quickly as possible in anticipation of the last minute assignments. It would be better for me to get them done before the boss drops a surprise visit. In addition, by being organized and being on time, I'm able to handle those tasks that might require lots of attention.","I would still go because meeting one of my largest clients could lead to new lucrative projects for the company. I think this potential project might get me a raise or even a promotion to another position.  Even though my colleague doesn't want to go, it still doesn't factor into my decision making.",I would feel very upset about this situation. I would probably set up a meeting with the boss to review the feedback and show them my progress on the project. I'd also secretly record things just in case of wrongful termination. In addition I might speak to a higher up about the situation and how unfair it is.,I think it would be interesting to learn about a new country and culture. I usually take the time to learn about different cultures from mine and even how to read the language if I do travel there. I think showing the client that you know or understand things about their culture could leave a lasting impression.,1.5833333333,4.0833333333,3.5,2.9166666667,2.5833333333,Train
10446109890,I would also not be willing to change my plans.  I already the trip planned and my husband took the same time off.  I would talk to my boss and make a case for my time off.,"I would put all of my effort into this task.  I would want to show my boss that I can do anything.  I don't have much other work to do, so it would be easy to put in a lot of effort.","I would probably not go to this meeting.  I do not like feeling forced to do extra things, especially at the last minute.  I would not miss out on much, and being home with family is more important.",I would feel annoyed at this situation.  I would do some research to find the facts to prove my boss wrong.  I would find supporters and fight for what is right for me.,"I would find this enjoyable.  I like learning about other cultures, and just learning new things in general.  I would also hope that this would come with the possibility of travel because I would find that fun and educational.",3.75,4.3333333333,5.0,5.0,2.0833333333,Train
10460020936,I would change my dates if it was reasonable to do so. However depending on who first submitted the vacation request should be allowed to have that time. The other person who submitted last should be required to change their dates.,I would begin right away on the assignment. I wouldn't want to be rushed or run out of time. I would work hard to get it done correctly and without overwhelming myself.,I would try to convince them that we can go together. That way it would be more comfortable for both of us. It would be a good opportunity for both of us.,"I would try to discuss it with my boss maybe we could find a compromise. That way we would be able to work together. And both groups would be happy. I would want to do what my boss wants, it would be hard to lose a annual bonus however i couldn't change my beliefs.",I would find it more enjoyable if there was traveling involved. It would be fun to see the country while learning about the culture. It would make it more interesting.,2.75,4.25,3.0833333333,4.6666666667,1.5833333333,Train
10459904813,"I would probably go ahead and let my coworker have the week, if I hadn't already scheduled plans. I tend to shoot for the approval first, then make the plans, to avoid this type of matter. I wouldn't let it affect me too much, and I would be sure to let the supervisor know, to remember my leniency.","I would do some work every day,especially if my workload was currently light. That way, I could be consistent, and still get a good portion of work done. As it came closer to the deadline, I would also feel more comfortable, knowing that I've already submitted a body of work, and that any last minute tasks wouldn't throw me off schedule.","I would hate it, but would probably go. I would definitely be reluctant to, even moreso given that my colleague probably won't be there. I would still go, but depending on how things went, I would attempt to leave at the first opportunity that wouldn't be considered rude. All things considered, it's likely that I would have a good time.","I would not respond right away. I would leave the situation, and give myself time to cool off. When I'd feel that the time was ""right,"" I would then go ahead and give myself about another hour or so, and possibly talk the matter over with either my lady or my mentor. I would definitely take the feedback seriously, and attempt to incorporate any changes down the road.","I would find this experience interesting, not boring. I can't say whether it would be enjoyable or not at this point, but I would take on the task at hand. I would keep an open mind, and consider it a learning experience.",3.1666666667,4.3333333333,3.75,4.9166666667,1.3333333333,Train
10459716225,"I would verify that my vacation plans and dates were able to be switched to another date. If they could be changed, I would discuss with my spouse the need to make the changes and I would volunteer to take a different vacation time. My reason for doing this would be that I would want to see everyone happy, regardless of the minor setback. In the end, I would be hopeful that my colleague would remember this favor in the future should we have the problem in the future.",I would stay on top of my workload and not slack in case my boss adds extra/unexpected work on me. I would feel that is my responsibility. This project and completing it would be a priority for me so I would work dilligentley to complete as soon as I could.,"I would go to the meeting because it would be important for me to be there, to meet with the clients. I would try to persuade my colleague to go with me. It would not bother me that I didn't know anyone there. I would be hopeful that my being there would help me in my relationship with the client.","I would address the negative feedback with my manager and try to figure out why we don't see things the same. If I were wrong then I would accept it and try to improve. Possibly we could find an error in his vision of things and straighten out the differences of opinion. If not, I would look for a new job.","I would find learning new things about Norway and their culture would be interesting. It would be something new and if travel were to become necessary, I would welcome that as well. I may be something to break up the normal routine of my normal job and I would enjoy that as well. Learning is never a bad thing. Definetley enjoyable.",4.0833333333,4.3333333333,4.25,5.0,1.6666666667,Train
10440100333,I would change my vacation if I didn't have any plans.  If I had plans I would go ask my manager to approve and tell him I already have paid for certain things and can not get a refund.  I would do this because it is true.,I would work on this project whenever I got time.  I would not want to risk not finishing the project.  It would be hard but I could do it.,I would not go.  I would want to go back to my family.  Since I was already working late I don't think I would need to go.,I would feel very hurt.  I would first talk to my manager and let him know that I disagree and get some explanation on it.  If I did not like what I hear I would go to his manager and talk to him about the situation.,I would find it enjoyable.  It would be fun to learn something new about a country.  It would also broaden my knowledge.,3.5,3.9166666667,3.5,4.3333333333,1.4166666667,Train
10440121428,"I would gladly change vacation plans if it was doable to be accommodating. Unless, my plans could not be changed, for instance attending a ceremony or something for my daughter. If that were the case I would put my foot down, even at the expense of losing my job. Life is more important than a job.",I would probably finish the project as soon as possible before the due date. Considering this is a large priority and procrastinating could have negative consequences.,"I would try to convince or incentivize my colleague to reconsider. Regardless, I would still go even if they didn't come because it would be important to network with people in my field.","I would firstly try to correct the behavior or situation. If I truly believed he/she were incorrect, I would consider going up the chain and speaking with people higher up about it.",I wouldn't necessarily find the task either interesting or boring. I would not want to take the project because I wouldn't want to be responsible for messing up the client relationship due to a cultural issue I am not aware of.,4.25,4.1666666667,4.1666666667,4.5,1.25,Train
10459743121,"For the sake of the team, I would be flexible enough to change my vacation.  I would make it clear to the team I am willing to make the change.  I would also make sure I have sign off on my next vacation.  I would do this to maintain good team relations.",I would complete the project early.  I would not tell my boss I've completed the project early.  I would complete the project early to ensure I can turn it in on time and take on any last minute tasks from my boss.,I would encourage my colleagues to go and make the case as to why they should go.  Regardless if they go or not I would still attend.  Networking with the largest clients is imperative to keeping the customer.,"I would request a follow-up meeting with my manager.  I would respectfully challenge all of the items I didn't agree with in writing and present them to my manager.  I would keep an open mind, but would not want false information on my work record and certainly would not want to lose a well-deserved bonus.",I would find this experience challenging but exciting and enjoyable.  The opportunity to expand my horizons both personally and professionally would certain help my career.  It would make me a more valuable employee.,4.25,3.75,3.25,4.6666666667,3.1666666667,Train
10459875867,"I would probably agree to my colleagues demands. However, I would expect something in return, as I’m doing them a favor by cancelling my plans. I would expect them to help me with certain work tasks either when I return or during my own vacation, in return for rescheduling my vacation.",I would try to finish my projection as quickly as possible. I would want to be sure I had a few extra days left before my deadline. That way I could be sure Inhad the time to complete any last minutes projects my boss sent my way without compromising my main work.,"I would probably go. I wouldn’t want to alienate one of our most important client. It would also be a chance to network with other people in the business. Plus, on a more mercenary note, it might reflect well on me that I went while the coworker bailed.","I would explain my feelings to my manager. Being as diplomatic as possible, I would detail the reasons I believed his assessment was incorrect. If that didn’t work, I might take the risk of going over his head, speaking to his boss about the situation,",I would be happy to volunteer. I think it would be very enjoyable. I love learning about the history and culture of others nations in my free time. Doing it for a work project would be right up my alley.,3.5833333333,3.8333333333,4.0833333333,4.1666666667,2.5833333333,Train
10446112456,I would probably change my vacation plans. It would show my boss I'm flexible and provide the possibility of my colleague returning a favor if I need one later.,"I would get my project done early so I can be ready, just in case my boss throws some last minute tasks my way.","I would encourage my client to attend. Even if she says no, I would go alone. Even though I don't know anyone there, I would take the chance to  get to know my client better and to meet new potential clients.","I would ask my manager for specifics. I would then ask if I could get back to her in 24 hours. If she says yes, I would try to find documented evidence to counter her feedback. If she says no, I would ask for her advice on how to improve.",I would find this experience enjoyable because I love to learn about new cultures. It would also show my boss my ambition.,4.3333333333,4.8333333333,5.0,4.9166666667,1.25,Train
10459775244,I would determined if my plans could be changed. My flexibility could be viewed favorably in the future. My willingness to cooperate could lead to future opportunities. I would discuss my decision with my family in order to determine the best course of action for the long term.,"I would work diligently on the project and not wait until the last minute. This way I could have more time for fine tuning near the deadline. If I’m given additional work, this would also allow me the time to focus without feeling a time stress.","I would weigh the pros and cons of attending the networking event. How often do I interact with this client? Would it be in my best interests to attend? I wouldn’t enjoy the party, but often simply being present is enough to make yourself memorable.",I would schedule a one-on-one meeting with my supervisor to discuss the review. I would ask for specific points and for clarification. Then we would create a plan to help me improve my performance for future reviews.,"I would find this project extremely enjoyable. My paternal grandfather can from Norway, so this would be a great way to learn about my roots. Additionally, I’m fascinated with other people and cultures. This would be enjoyable on several levels.",2.6666666667,3.3333333333,4.0833333333,3.0833333333,2.5,Train
10459936157,I would also fight to go on my vacation and see what the supervisor did. I dont feel as though I should have to change my dates just because my colleague doesn't want to give up their dates. Most of the time I plan around my boyfriends availability so I wouldn't want to change my dates either.,I would try to finish as much of the project as I could before the very end dates to save time for last minute tasks. This would prevent me the stress of having to do everything as once. I am also very focused and goal oriented so I believe I'd have the ability to finish the tasks at the end especially if I finished most of it beforehand.,I would attend the networking meeting because it's a good opportunity to look good to my company. I also like meeting new people so not knowing anyone is not a big concern. I would look at it as an opportunity to further my own career.,I would go to someone above the manager to let them know I didn't agree with the feedback. Sometimes I believe people take personal issues and add them into work issues which is wrong. I wouldn't want to lose something i gained from false feedback.,I would find this experience enjoyable. I really like learning about new places and cultures and I would even love to travel to Norway. I think you gain an understanding of everyone in the world better when you learn about all cultures.,4.0833333333,4.5,4.6666666667,4.5833333333,2.0833333333,Train
10446117329,"I would probably be willing to be flexible. I'm able to have a good time in just about any time and place, so having my vacation tied to a particular week doesn't feel essential to me. I would hope that the coworker would be appreciative and help me if I needed it later.","I would try to do much of the project as quickly as I could. I'd hope to have it roughly finished a few days early. Then I'd spend the final days putting on the finishing touches, but would also have time to take on any emergency tasks.","I would go anyway, and try to make the best of the event. I'd introduce myself to people, and see if I could make professional connections on my own. I'd follow up with my new connections in hopes of working with them in the future.",I would ask my manager if we could have a meeting to discuss this further. I'd attempt to lay out my case for my perspective. I would try to get a better understanding of where my manager got those ideas about me. I'd ask how I could improve and if I could do anything to improve my standing.,I would find this experience very enjoyable. I have experience as a travel writer and I'm used to researching places that are new to me. I enjoy learning about other cultures.,2.8333333333,4.8333333333,4.9166666667,3.9166666667,1.8333333333,Train
10460406820,"I would try to speak to my colleague again. I would try to see if we could reach a compromise about the vacation time. Perhaps, I would suggest that we split the week, so one person could take half of the week and the other, the other half. If this did not work I would speak to my manager to see the next best option.","I would start the project immediately. If my workload was light, I do not see a reason to not start the project. Plus, the sooner I start the project the sooner I will finish and can avoid issues in the event that my boss gives me unexpected work.","I would go to the event anyways. I would see the event as an opportunity to get to know my other coworkers and to network. Plus, going without someone I know forces me outside of my comfort zone.",I would try to speak to the manager one-on-one to discuss the feedback more thoroughly. I would express my opinions and seek and constructive criticism that they might offer. I would be frustrated but would see it as a chance to grow.,"I would find this experience exhilarating! I would be eager to have a chance to travel and learn about a new country and culture, for work. It would be an opportunity for great professional and personal growth.",4.0833333333,4.75,4.5,3.5833333333,3.0833333333,Train
10460171782,I would look at how necessary it was for me to take  vacation that specific week.  I would consider approaching my colleague to see if we could come to some compromise if I really needed that exact time frame.  I would do this because sometimes talking directly to someone can yielded different results than if you're dealing through an intermediary...in this case: the boss.,I would go ahead and complete as much of it up to entirety as possible.  We all know how unforeseen events at the last minute can screw everything up so it's better to be as free as possible in case the boss does indeed have a last minute job.  It's always wise to err on the side of caution.,"I would probably go since it's one of the biggest clients.  The saying, ""keeping up appearances"" can apply here.  First, you'd be doing your company by showing up and putting in the effort.  Second, showing up could lead to future business opportunities.",I would call the manager out on this as politely as possible.  I'd try to figure out why he/she has given said feedback by asking detailed questions.  Then I'd do my best to evidence why he/she is wrong by using as many specifics as possible.,I would find this enjoyable and would hope travel to Norway would become necessary.  It's always interesting to learn about different countries and  customs.  And since Scandinavia is basically separated from the rest of Europe it would be cool to learn about what is a unique culture.,2.75,3.5,2.8333333333,4.3333333333,2.8333333333,Train
10440125357,I would discuss and ensure that his reason was valid as in he had something booked or arranged then if it was possible I would change my vacation time. If not I would escalate it up to my manager.,"I would schedule regular time each day, starting now, to complete the project early. I would estimate from experience how long last minute tasks may take me and work that into the calculation. At all costs I would make sure I had enough time to do the expected and the unexpected.",I would jump at the chance to go alone. I have no trouble being comfortable with strangers and my colleague would be the one missing out. By going I would be the one that would be remembered.,"I would take a little time to get over my irritation and disappointment. The when I was sure I would discuss with my manager, I would want to know whether this was just business or if there was a personal element to the feedback. If I did not perform as expected then should he take some of the blame by not managing me sufficiently.",Yes I would like to do that. I already know a few things about Norway and am interested in learning more. I've met many Norwegians and generally have liked them. I've visited friends in Sweden and Finland and know a little about how things work in Scandinavian culture.,4.1666666667,3.6666666667,4.5833333333,4.4166666667,1.6666666667,Train
